match_id,team,player,x,y,distance_to_goal,angle_to_goal,body_part,shot_type,technique,under_pressure,statsbomb_xg,is_goal
3857254,Tunisia,Youssef Msakni,92.6,52.0,29.912539176739916,12.820207737792776,Right Foot,Open Play,Normal,False,0.023819994,0
3857254,Tunisia,Issam Jebali,114.0,54.8,15.969971822141702,10.301324334842361,Left Foot,Open Play,Normal,False,0.014059674,0
3857254,Tunisia,Mohamed Dräger,93.4,44.5,26.977953962448666,15.245541688959536,Right Foot,Open Play,Normal,False,0.033114884,0
3857254,Tunisia,Youssef Msakni,114.7,29.6,11.672617529928749,17.525514805605756,Head,Open Play,Normal,False,0.04366076,0
3857254,Denmark,Kasper Dolberg,115.3,32.5,8.850988645343525,27.91220199371175,Right Foot,Open Play,Volley,False,0.124032564,0
3857254,Denmark,Joachim Andersen,99.7,30.3,22.498444390668432,16.780350875550155,Left Foot,Open Play,Half Volley,False,0.02765422,0
3857254,Denmark,Pierre-Emile Højbjerg,95.4,19.0,32.34439673266453,9.890618857648004,Right Foot,Open Play,Normal,False,0.008709067,0
3857254,Tunisia,Yassine Meriah,111.4,49.3,12.66688596301395,23.175112277288843,Right Foot,Open Play,Half Volley,False,0.046073906,0
3857254,Tunisia,Aïssa Bilal Laïdouni,115.0,52.2,13.18483977907961,12.850222718215253,Right Foot,Open Play,Normal,False,0.06712157,0
3857254,Tunisia,Issam Jebali,112.0,44.9,9.381364506296512,38.1260674002361,Right Foot,Open Play,Lob,False,0.4656446,0
3857254,Tunisia,Ellyes Joris Skhiri,99.8,40.9,20.220039564748635,20.501227731535778,Left Foot,Open Play,Half Volley,False,0.059586592,0
3857254,Tunisia,Issam Jebali,112.1,47.5,10.893117092916981,28.7826118885948,Head,Open Play,Normal,True,0.11338296,0
3857254,Tunisia,Youssef Msakni,114.7,48.7,10.187246929372039,23.230623819035948,Right Foot,Open Play,Volley,False,0.07208876,0
3857254,Tunisia,Mohamed Dräger,92.2,49.3,29.31433096626972,13.525940857929822,Right Foot,Open Play,Normal,False,0.020917216,0
3857254,Tunisia,Ellyes Joris Skhiri,99.5,39.6,20.503902067655318,20.238161073598306,Right Foot,Open Play,Volley,False,0.041405495,0
3857254,Tunisia,Dylan Daniel Mahmoud Bronn,103.9,36.4,16.497575579460147,24.485645310720532,Right Foot,Open Play,Half Volley,False,0.059058707,0
3857254,Denmark,Kasper Dolberg,117.0,35.0,5.830951894845301,46.82415150162938,Head,Open Play,Normal,False,0.25651878,0
3857254,Denmark,Christian Dannemann Eriksen,99.2,36.8,21.044714300745447,19.519864706040025,Left Foot,Open Play,Normal,False,0.08509644,0
3857254,Denmark,Andreas Christensen,117.4,37.0,3.9698866482558377,82.9182647820112,Head,Open Play,Normal,True,0.27134958,0
3857254,Denmark,Andreas Evald Cornelius,118.2,43.9,4.2953463189829035,69.0128588776574,Head,Open Play,Normal,False,0.5683119,0
3857254,Denmark,Mathias Jensen,102.5,24.2,23.577319610167734,13.285971348882082,Right Foot,Open Play,Normal,False,0.02872357,0
3857254,Denmark,Andreas Evald Cornelius,114.4,36.8,6.449806198638837,55.47022209789698,Head,Open Play,Normal,True,0.14539434,0
3857254,Denmark,Joakim Mæhle,95.0,30.2,26.852187992787478,14.49929532546851,Right Foot,Open Play,Normal,False,0.028684001,0
3857254,Denmark,Andreas Evald Cornelius,108.8,46.4,12.89961239727768,28.18364022577793,Head,Open Play,Normal,True,0.022084296,0
3857255,Spain,Sergio Busquets i Burgos,97.0,46.1,23.795167576632025,16.938149686971673,Left Foot,Open Play,Normal,False,0.03268242,0
3857255,Japan,Junya Ito,114.0,53.5,14.773286702694158,12.100808072838594,Right Foot,Open Play,Normal,False,0.04214545,0
3857255,Spain,Álvaro Borja Morata Martín,109.9,35.6,11.016805344563362,34.40013920669289,Head,Open Play,Normal,False,0.06376064,0
3857255,Spain,Álvaro Borja Morata Martín,115.3,38.3,4.997999599839924,71.3907632682706,Head,Open Play,Normal,True,0.33106714,1
3857255,Spain,Álvaro Borja Morata Martín,104.7,51.6,19.200260414900626,17.497758134571896,Right Foot,Open Play,Normal,False,0.10093839,0
3857255,Japan,Daichi Kamada,107.0,54.5,19.474342094150447,14.579769222192729,Right Foot,Open Play,Normal,False,0.03356069,0
3857255,Spain,Daniel Olmo Carvajal,102.8,35.2,17.857211428439776,22.39878416548138,Right Foot,Open Play,Normal,False,0.10385344,0
3857255,Japan,Ritsu Doan,100.5,55.8,25.09760944791356,13.036263999179914,Left Foot,Open Play,Normal,False,0.027777622,1
3857255,Japan,Ao Tanaka,118.7,40.2,1.3152946437965882,140.79478321344774,Other,Open Play,Normal,False,0.87261814,1
3857255,Japan,Takuma Asano,100.5,36.3,19.84792180556947,20.56077727823749,Right Foot,Open Play,Normal,False,0.13121767,0
3857255,Spain,Marco Asensio Willemsen,104.8,23.5,22.43412579085711,12.79585418921979,Left Foot,Open Play,Normal,False,0.016301522,0
3857255,Spain,Daniel Olmo Carvajal,86.3,46.3,34.283815423607685,11.985685297784299,Right Foot,Open Play,Normal,False,0.01649772,0
3857255,Japan,Ko Itakura,104.0,39.0,16.0312195418814,25.677293286617907,Head,Open Play,Normal,False,0.0504811,0
3857255,Spain,Marco Asensio Willemsen,96.8,52.1,26.165817395984405,14.19763544215305,Left Foot,Open Play,Normal,False,0.02842248,0
3857255,Spain,Jordi Alba Ramos,97.9,27.0,25.640007800310823,14.100566037135557,Right Foot,Open Play,Normal,False,0.0241939,0
3857255,Spain,Marco Asensio Willemsen,94.8,61.9,33.38637446623997,9.508968721600942,Left Foot,Open Play,Normal,False,0.007735879,0
3857255,Spain,Daniel Olmo Carvajal,111.0,52.0,15.0,17.293229051317475,Right Foot,Open Play,Normal,False,0.12373556,0
3857255,Spain,Daniel Olmo Carvajal,94.2,57.0,30.897249068485042,11.34546348006229,Right Foot,Open Play,Normal,False,0.008523117,0
3857256,Switzerland,Granit Xhaka,96.0,38.8,24.029981273400942,17.299975252601207,Left Foot,Open Play,Half Volley,False,0.036565553,0
3857256,Switzerland,Breel-Donald Embolo,113.1,40.7,6.935416353759886,55.50677031434272,Left Foot,Open Play,Half Volley,False,0.35328916,0
3857256,Switzerland,Granit Xhaka,103.8,41.9,16.311039206623228,25.14313511754316,Right Foot,Open Play,Half Volley,False,0.06952749,0
3857256,Serbia,Nikola Milenković,112.2,36.8,8.430895563343196,44.70628660157789,Head,Open Play,Normal,False,0.08160872,0
3857256,Serbia,Andrija Živković,97.8,51.5,25.00179993520467,14.877665910783177,Left Foot,Open Play,Normal,False,0.030001678,0
3857256,Serbia,Dušan Vlahović,115.4,38.6,4.808326112068517,73.89139813025027,Other,Open Play,Normal,False,0.5168786,0
3857256,Switzerland,Remo Freuler,107.8,35.9,12.87050892544658,30.393525405991838,Left Foot,Open Play,Half Volley,False,0.09611784,0
3857256,Switzerland,Xherdan Shaqiri,107.5,50.6,16.38932579455299,19.72387823213927,Left Foot,Open Play,Normal,False,0.06969889,1
3857256,Switzerland,Granit Xhaka,97.3,33.7,23.558013498595336,17.056584526651356,Left Foot,Open Play,Normal,False,0.04476528,0
3857256,Serbia,Dušan Vlahović,109.6,35.4,11.371895180663605,33.29306023171764,Head,Open Play,Normal,False,0.08628477,0
3857256,Serbia,Aleksandar Mitrović,108.3,38.6,11.783462988442746,34.32019492354866,Head,Open Play,Normal,False,0.06371751,1
3857256,Switzerland,Xherdan Shaqiri,107.7,49.2,15.360013020827815,22.027942088549352,Left Foot,Open Play,Normal,True,0.3934682,0
3857256,Serbia,Dušan Vlahović,106.2,31.8,16.05241414865689,22.46597585121535,Left Foot,Open Play,Normal,False,0.15928414,1
3857256,Switzerland,Ruben Vargas,101.0,47.3,20.354115063052973,19.13290176186728,Right Foot,Open Play,Normal,False,0.0683221,0
3857256,Switzerland,Breel-Donald Embolo,114.4,36.9,6.4007812023221,56.072162118131374,Right Foot,Open Play,Normal,False,0.72697556,1
3857256,Serbia,Aleksandar Mitrović,101.7,33.7,19.35406933954717,20.34880012298212,Right Foot,Open Play,Volley,False,0.056521177,0
3857256,Switzerland,Remo Freuler,107.2,41.2,12.856126943990555,31.67002968711864,Left Foot,Open Play,Half Volley,False,0.15381548,1
3857256,Switzerland,Fabian Lukas Schär,110.7,30.5,13.294359706281455,22.624597022594706,Right Foot,Open Play,Volley,False,0.07925899,0
3857256,Switzerland,Breel-Donald Embolo,116.1,39.3,3.962322551231796,85.3850796243382,Right Foot,Open Play,Half Volley,False,0.6647709,0
3857256,Serbia,Dušan Tadić,107.4,31.7,15.088074761214562,23.290858323922652,Left Foot,Open Play,Half Volley,False,0.061684445,0
3857256,Serbia,Aleksandar Mitrović,106.2,25.8,19.801010075246158,14.936148249522876,Right Foot,Open Play,Normal,False,0.03203667,0
3857256,Serbia,Luka Jović,102.2,43.2,18.08535318980528,22.55667433543813,Head,Open Play,Normal,True,0.02594082,0
3857256,Switzerland,Manuel Obafemi Akanji,99.4,52.7,24.200206610688262,14.76217061977523,Right Foot,Open Play,Normal,False,0.030122569,0
3857256,Switzerland,Christian Fassnacht,105.3,28.9,18.420097719610506,18.271696099125098,Right Foot,Open Play,Normal,False,0.31681746,0
3857256,Serbia,Luka Jović,105.0,39.8,15.001333274079341,27.420046571350376,Head,Open Play,Normal,True,0.03223471,0
3857256,Serbia,Nemanja Radonjić,105.7,51.3,18.225805880673697,18.178104034674774,Left Foot,Open Play,Half Volley,False,0.042810295,0
3857257,Australia,Riley McGree,94.6,46.6,26.243475379606267,15.393112955460657,Left Foot,Open Play,Normal,False,0.038979717,0
3857257,Denmark,Jesper Lindstrøm,110.1,43.9,10.640488710580925,35.977952823217336,Right Foot,Open Play,Normal,False,0.09599891,0
3857257,Denmark,Mathias Jensen,112.7,56.3,17.860011198204774,9.918737317497623,Right Foot,Open Play,Normal,False,0.019605601,0
3857257,Denmark,Andreas Skov Olsen,104.7,50.7,18.670297265978384,18.47614869177874,Right Foot,Open Play,Normal,False,0.10059545,0
3857257,Australia,Riley McGree,101.3,59.0,26.65876966403364,11.10635168330836,Left Foot,Open Play,Half Volley,False,0.010740947,0
3857257,Denmark,Andreas Skov Olsen,109.6,50.5,14.778700890132397,20.371472722535472,Right Foot,Open Play,Normal,False,0.09373255,0
3857257,Denmark,Christian Dannemann Eriksen,102.9,25.6,22.355536227073593,14.432296902772025,Right Foot,Open Play,Normal,False,0.035615563,0
3857257,Australia,Mitchell Thomas Duke,102.5,36.7,17.808424972467385,22.86691230643381,Head,Open Play,Normal,False,0.037495814,0
3857257,Australia,Mitchell Thomas Duke,98.3,20.9,28.908476265621477,10.933127677452427,Right Foot,Open Play,Normal,False,0.010397313,0
3857257,Australia,Aziz Eraltay Behich,100.2,34.1,20.66034849657672,19.31806076753833,Right Foot,Open Play,Half Volley,False,0.049681988,0
3857257,Australia,Jackson Irvine,109.6,30.8,13.88524396616783,22.99332924317733,Left Foot,Open Play,Half Volley,False,0.17342122,0
3857257,Denmark,Andreas Skov Olsen,107.2,52.9,18.172781845386243,16.473306537470847,Left Foot,Open Play,Normal,False,0.046983063,0
3857257,Australia,Mathew Leckie,105.7,31.5,16.63550420035413,21.677182235129568,Left Foot,Open Play,Normal,False,0.11353828,1
3857257,Denmark,Andreas Skov Olsen,103.1,49.3,19.289893727027117,19.02800823028565,Left Foot,Open Play,Normal,True,0.070518844,0
3857257,Denmark,Joachim Andersen,113.9,52.3,13.729530217745976,14.305667980076848,Head,Open Play,Normal,True,0.020115681,0
3857257,Denmark,Alexander Hartmann Bah,99.4,54.5,25.191466809219342,13.643943065975813,Right Foot,Open Play,Half Volley,False,0.019515881,0
3857257,Denmark,Kasper Dolberg,105.2,39.6,14.805404418657394,27.762441673416138,Left Foot,Open Play,Backheel,False,0.049264465,0
3857257,Denmark,Jesper Lindstrøm,97.5,38.2,22.571885167172013,18.36581887216934,Right Foot,Open Play,Normal,False,0.048889678,0
3857257,Australia,Keanu Baccus,97.7,47.5,23.527430798963152,16.815240964255086,Right Foot,Open Play,Normal,False,0.035468098,0
3857257,Denmark,Alexander Hartmann Bah,108.6,57.0,20.46851240320117,11.626782419278339,Right Foot,Open Play,Normal,False,0.03670106,0
3857257,Denmark,Kasper Dolberg,117.6,33.5,6.928924880528005,26.90936247480942,Right Foot,Open Play,Backheel,False,0.08217044,0
3857257,Denmark,Andreas Evald Cornelius,116.6,51.6,12.088010589009263,10.620562310903656,Head,Open Play,Normal,False,0.017447446,0
3857258,Brazil,Neymar da Silva Santos Junior,119.2,0.7,39.30814165029937,0.21904740805227468,Right Foot,Corner,Normal,False,0.00018,0
3857258,Brazil,Neymar da Silva Santos Junior,91.6,29.2,30.384206423732714,12.870974162112958,Right Foot,Open Play,Normal,False,0.020173745,0
3857258,Brazil,Carlos Henrique Casimiro,84.3,34.2,36.16807984950266,11.411045230439042,Right Foot,Open Play,Normal,False,0.0075366697,0
3857258,Brazil,Raphael Dias Belloli,105.3,49.2,17.341568556506072,20.53044722600905,Left Foot,Open Play,Half Volley,True,0.119197816,0
3857258,Serbia,Filip Mladenović,113.6,28.9,12.812884140582874,17.260849247042376,Head,Open Play,Normal,True,0.026318645,0
3857258,Brazil,Vinícius José Paixão de Oliveira Júnior,113.2,27.0,14.671059948074644,13.853064141356262,Right Foot,Open Play,Half Volley,False,0.09814694,0
3857258,Brazil,Raphael Dias Belloli,105.9,47.3,15.877657257920635,23.382890630762063,Left Foot,Open Play,Normal,False,0.4224228,0
3857258,Brazil,Neymar da Silva Santos Junior,99.1,27.0,24.613207836444243,14.479983817515198,Right Foot,Free Kick,Normal,False,0.06281959,0
3857258,Brazil,Thiago Emiliano da Silva,113.1,34.1,9.078546139112808,36.19447314918342,Head,Open Play,Normal,False,0.06673048,0
3857258,Brazil,Richarlison de Andrade,115.8,29.3,11.494781424629178,14.51682270816483,Right Foot,Open Play,Half Volley,False,0.0399856,0
3857258,Brazil,Danilo Luiz da Silva,95.9,54.2,27.972307734614958,12.919467356964564,Right Foot,Open Play,Volley,False,0.016877638,0
3857258,Brazil,Neymar da Silva Santos Junior,107.5,38.9,12.548306658669128,32.420962129017745,Left Foot,Open Play,Half Volley,False,0.11246919,0
3857258,Brazil,Alex Sandro Lobo Silva,88.0,32.0,32.984845004941285,12.296862068650022,Left Foot,Open Play,Normal,False,0.021819543,0
3857258,Brazil,Vinícius José Paixão de Oliveira Júnior,105.0,20.1,24.920072231034965,10.24318970724726,Right Foot,Open Play,Normal,False,0.009459062,0
3857258,Brazil,Vinícius José Paixão de Oliveira Júnior,110.0,26.9,16.48059464946578,15.827256377477845,Right Foot,Open Play,Normal,False,0.07986015,0
3857258,Brazil,Richarlison de Andrade,114.5,41.8,5.787054518492114,63.475494299716274,Right Foot,Open Play,Volley,False,0.568145,1
3857258,Brazil,Vinícius José Paixão de Oliveira Júnior,109.1,28.2,16.063934760823706,18.06245988343268,Left Foot,Open Play,Normal,False,0.14253756,0
3857258,Serbia,Strahinja Pavlović,111.8,38.5,8.336066218546973,46.93822516064159,Head,Open Play,Normal,True,0.098937765,0
3857258,Serbia,Darko Lazović,95.6,50.9,26.7239592875008,14.298682980979049,Right Foot,Open Play,Half Volley,False,0.018288644,0
3857258,Brazil,Richarlison de Andrade,107.1,39.6,12.906200060436076,31.652743247779355,Right Foot,Open Play,Volley,False,0.07569885,1
3857258,Brazil,Carlos Henrique Casimiro,86.3,31.2,34.83001579098121,11.618965937348687,Right Foot,Open Play,Normal,True,0.010592449,0
3857258,Brazil,Carlos Henrique Casimiro,98.1,35.2,22.41985726984006,18.14178437387031,Right Foot,Open Play,Normal,False,0.06218912,0
3857258,Brazil,Rodrygo Silva de Goes,98.8,27.3,24.712952069714376,14.563169673943628,Right Foot,Open Play,Normal,False,0.03669105,0
3857258,Brazil,Frederico Rodrigues Santos,95.6,43.5,24.649746449000247,16.729641747003157,Left Foot,Open Play,Normal,False,0.088970646,0
3857258,Serbia,Nikola Milenković,99.3,59.6,28.50701668010878,10.734833001766985,Right Foot,Open Play,Normal,False,0.011090157,0
3857258,Brazil,Rodrygo Silva de Goes,101.5,30.6,20.751144546747295,17.982461986948298,Right Foot,Open Play,Normal,False,0.051727816,0
3857258,Brazil,Antony Matheus dos Santos,99.4,59.1,28.092169727523714,10.999767446998765,Left Foot,Open Play,Normal,False,0.009657804,0
3857258,Serbia,Nemanja Radonjić,93.8,21.5,32.073197533142846,10.696846869382771,Right Foot,Open Play,Normal,True,0.008691933,0
3857259,Serbia,Aleksandar Mitrović,110.4,33.0,11.881077392223311,28.811337731649644,Head,Open Play,Normal,False,0.06545554,0
3857259,Serbia,Aleksandar Mitrović,114.4,54.2,15.264337522473749,10.573316344231177,Left Foot,Open Play,Normal,False,0.016927462,0
3857259,Serbia,Filip Kostić,108.2,21.4,22.027255843613386,10.374585177500151,Left Foot,Open Play,Normal,False,0.012009094,0
3857259,Cameroon,Nicolas Alexis Julio N'Koulou Ndoubena,95.9,33.9,24.860008045050986,16.265725467635914,Left Foot,Open Play,Normal,False,0.046143826,0
3857259,Serbia,Aleksandar Mitrović,108.9,38.6,11.187939935484096,36.014472544618755,Right Foot,Open Play,Half Volley,True,0.063389905,0
3857259,Cameroon,Pierre Kunde Malong,108.1,60.1,23.358510226467786,9.295063140404608,Right Foot,Open Play,Half Volley,False,0.009715966,0
3857259,Cameroon,Pierre Kunde Malong,96.8,50.1,25.303161857759992,15.158405230918135,Right Foot,Open Play,Normal,False,0.029523049,0
3857259,Cameroon,Nicolas Alexis Julio N'Koulou Ndoubena,115.2,33.5,8.080222769206303,34.10064333130936,Head,Open Play,Normal,False,0.09064111,0
3857259,Cameroon,Jean-Charles Castelletto,118.5,43.2,3.534119409414461,94.71492550226691,Right Foot,Open Play,Volley,False,0.8945071,1
3857259,Cameroon,Pierre Kunde Malong,103.5,53.8,21.510230124292022,15.046622018523799,Right Foot,Open Play,Normal,False,0.0845098,0
3857259,Cameroon,Pierre Kunde Malong,110.5,55.1,17.839843048636947,12.849406059658588,Right Foot,Open Play,Normal,False,0.056867022,0
3857259,Serbia,Strahinja Pavlović,110.7,42.8,9.712363255150619,40.068052064063494,Head,Open Play,Normal,False,0.07892812,1
3857259,Serbia,Sergej Milinković-Savić,99.6,46.7,21.47207488809594,18.447603651028214,Left Foot,Open Play,Normal,False,0.058657028,1
3857259,Serbia,Aleksandar Mitrović,98.4,45.9,22.391292950609166,17.95320567387149,Right Foot,Open Play,Normal,False,0.08318807,0
3857259,Serbia,Saša Lukić,103.0,49.6,19.52331938989884,18.694215461681136,Right Foot,Open Play,Half Volley,False,0.039666813,0
3857259,Serbia,Aleksandar Mitrović,113.6,40.2,6.403124237432855,59.49199319177967,Right Foot,Open Play,Normal,False,0.8974681,1
3857259,Cameroon,Vincent Paté Aboubakar,106.5,47.6,15.492256130079957,23.56062660339436,Left Foot,Open Play,Normal,False,0.05176351,0
3857259,Cameroon,Karl Brillant Toko Ekambi,106.4,24.5,20.62062074720351,13.589959265989341,Right Foot,Open Play,Normal,False,0.02132554,0
3857259,Serbia,Sergej Milinković-Savić,96.4,47.8,24.855582873873622,15.951095011649695,Right Foot,Open Play,Lob,True,0.10917903,0
3857259,Cameroon,Vincent Paté Aboubakar,104.4,49.0,18.009997223764355,20.164188519177827,Right Foot,Open Play,Lob,False,0.28323865,1
3857259,Cameroon,Jean-Eric Maxim Choupo-Moting,111.0,37.0,9.486832980505138,40.69562390889714,Left Foot,Open Play,Normal,False,0.46942416,1
3857259,Serbia,Nikola Milenković,110.5,45.7,11.078808600206072,32.455226762435046,Head,Open Play,Normal,True,0.0304652,0
3857259,Serbia,Aleksandar Mitrović,110.1,55.7,18.560711193270592,12.345513214268651,Right Foot,Open Play,Normal,False,0.10947208,0
3857259,Serbia,Sergej Milinković-Savić,95.2,48.2,26.120490041344933,15.184374296913681,Right Foot,Open Play,Normal,False,0.032438725,0
3857259,Cameroon,Vincent Paté Aboubakar,94.0,24.8,30.117104774529704,12.022696249283284,Right Foot,Open Play,Normal,False,0.025639288,0
3857259,Serbia,Aleksandar Mitrović,105.1,38.3,14.996666296213975,27.279126698828744,Right Foot,Open Play,Normal,False,0.1134657,0
3857259,Cameroon,Georges-Kévin Nkoudou Mbida,103.3,13.7,31.154132952146174,7.277964414718302,Right Foot,Free Kick,Normal,False,0.0070103277,0
3857259,Serbia,Marko Grujić,92.3,33.6,28.429737951659,14.310704248235396,Right Foot,Open Play,Half Volley,False,0.027356416,0
3857260,Mexico,Luis Gerardo Chávez Magallón,91.7,51.5,30.54734030975528,12.693042636765869,Left Foot,Open Play,Normal,False,0.021919996,0
3857260,Saudi Arabia,Saleh Khalid Al Shehri,92.9,41.7,27.15326867984773,15.324604175131913,Left Foot,Open Play,Volley,False,0.02182735,0
3857260,Mexico,Ernesto Alexis Vega Rojas,101.6,38.9,18.432851108821993,22.424932368486516,Right Foot,Open Play,Normal,False,0.3665275,0
3857260,Saudi Arabia,Mohammed Kanoo,113.0,54.1,15.7419820861288,12.33018814169819,Right Foot,Open Play,Half Volley,False,0.047937077,0
3857260,Saudi Arabia,Mohammed Kanoo,96.3,33.5,24.575190741884388,16.37118538622149,Right Foot,Free Kick,Normal,False,0.073429175,0
3857260,Mexico,Luis Gerardo Chávez Magallón,92.7,40.4,27.30293024567143,15.268580264100414,Left Foot,Open Play,Volley,False,0.01981399,0
3857260,Mexico,Orbelín Pineda Alvarado,104.0,44.6,16.648123017325407,23.942782688349162,Right Foot,Open Play,Normal,False,0.0489465,0
3857260,Mexico,Orbelín Pineda Alvarado,115.8,34.5,6.9202601107183845,41.70982360387512,Head,Open Play,Diving Header,False,0.30787364,0
3857260,Mexico,Luis Gerardo Chávez Magallón,89.6,28.9,32.36309626719916,12.145717500636236,Left Foot,Open Play,Normal,False,0.016814427,0
3857260,Mexico,Jesús Daniel Gallardo Vasconcelos,106.8,43.3,13.606248564538282,29.3636836967765,Right Foot,Open Play,Half Volley,False,0.06430086,0
3857260,Mexico,Luis Gerardo Chávez Magallón,84.6,49.2,36.5759483814159,11.070427577178789,Left Foot,Free Kick,Normal,False,0.0066389865,0
3857260,Mexico,Orbelín Pineda Alvarado,102.0,45.2,18.73606148580859,21.31737206032156,Left Foot,Open Play,Normal,False,0.062194254,0
3857260,Mexico,Ernesto Alexis Vega Rojas,106.1,29.3,17.54137964927503,19.07147956325823,Right Foot,Open Play,Normal,False,0.04950449,0
3857260,Mexico,Luis Gerardo Chávez Magallón,92.9,30.0,28.886155853626487,13.583366057214404,Left Foot,Open Play,Half Volley,False,0.015146091,0
3857260,Saudi Arabia,Ali Al Hassan,110.1,45.6,11.37409337046255,31.999698641261613,Head,Open Play,Diving Header,False,0.10154356,0
3857260,Mexico,Luis Gerardo Chávez Magallón,85.5,41.2,34.52086325687699,12.097004576972017,Left Foot,Open Play,Normal,False,0.018109906,0
3857260,Mexico,Hirving Rodrigo Lozano Bahena,102.7,19.2,27.054204848784597,9.995282376385331,Right Foot,Open Play,Normal,False,0.0068189544,0
3857260,Mexico,Henry Josué Martín Mex,116.7,40.2,3.3060550509633053,95.82799004039107,Left Foot,Open Play,Volley,False,0.28809994,1
3857260,Saudi Arabia,Sultan Abdullah Salim Al Ghannam,115.8,46.7,7.90759128938769,32.034722925881645,Right Foot,Open Play,Volley,False,0.21450256,0
3857260,Mexico,Luis Gerardo Chávez Magallón,86.7,41.3,33.3253657144224,12.525684748300618,Left Foot,Free Kick,Normal,False,0.024289701,1
3857260,Saudi Arabia,Sultan Abdullah Salim Al Ghannam,114.8,52.4,13.446189051177289,12.809976091851441,Head,Open Play,Normal,False,0.030311959,0
3857260,Mexico,Henry Josué Martín Mex,112.0,40.0,8.0,49.16818939087584,Head,Open Play,Normal,True,0.09122391,0
3857260,Saudi Arabia,Abdulelah Al Amri,109.1,45.1,12.034118164618468,31.26201610173352,Head,Open Play,Normal,False,0.037819926,0
3857260,Mexico,Hirving Rodrigo Lozano Bahena,97.5,31.3,24.12343259156955,16.15562255395572,Right Foot,Open Play,Normal,False,0.05300886,0
3857260,Saudi Arabia,Firas Tariq Nasser Al Albirakan,101.4,25.4,23.645718428502015,14.008661046529738,Left Foot,Open Play,Half Volley,False,0.013105479,0
3857260,Mexico,Henry Josué Martín Mex,108.8,34.9,12.30650234632083,30.70407958830502,Left Foot,Open Play,Volley,False,0.22500646,0
3857260,Mexico,Luis Gerardo Chávez Magallón,87.3,40.5,32.703822406562814,12.769760085086558,Left Foot,Free Kick,Normal,False,0.027150616,0
3857260,Mexico,Orbelín Pineda Alvarado,100.5,32.9,20.752349264601346,18.885061253926136,Right Foot,Open Play,Normal,False,0.08600338,0
3857260,Mexico,Carlos Uriel Antuna Romero,109.4,35.9,11.365298060323799,33.82999236851581,Right Foot,Open Play,Normal,False,0.26870292,0
3857260,Mexico,Edson Omar Álvarez Velázquez,85.8,42.8,34.3144284521832,12.136978233167678,Right Foot,Open Play,Half Volley,False,0.013687578,0
3857260,Saudi Arabia,Salem Mohammed Al Dawsari,89.2,40.3,30.801461004309516,13.552235724595302,Right Foot,Open Play,Normal,False,0.019886926,0
3857260,Mexico,Luis Gerardo Chávez Magallón,101.0,46.0,19.924858845171276,19.928670388928158,Left Foot,Open Play,Normal,False,0.057560198,0
3857260,Mexico,Rogelio Gabriel Funes Mori,98.8,37.4,21.358838919754046,19.31338088864572,Right Foot,Open Play,Normal,False,0.06664524,0
3857260,Mexico,Hirving Rodrigo Lozano Bahena,92.9,31.8,28.31342437784592,14.125717681221532,Right Foot,Free Kick,Normal,False,0.05359905,0
3857260,Mexico,Hirving Rodrigo Lozano Bahena,101.9,28.3,21.5522620622523,16.367822057287093,Right Foot,Open Play,Normal,False,0.06253588,0
3857260,Saudi Arabia,Salem Mohammed Al Dawsari,110.9,45.2,10.48093507278811,34.62919625346423,Right Foot,Open Play,Normal,False,0.51574713,1
3857261,England,Marcus Rashford,104.0,39.5,16.00781059358212,25.746352450205865,Right Foot,Open Play,Normal,False,0.28441095,0
3857261,England,Phil Foden,97.4,54.6,26.90576146478668,13.1067156297222,Left Foot,Open Play,Normal,False,0.02354375,0
3857261,England,Harry Maguire,120.0,54.6,14.600000000000001,0.0,Head,Open Play,Normal,True,0.01084097,0
3857261,England,Marcus Rashford,98.2,19.5,29.924738929521173,10.254235980967744,Right Foot,Open Play,Normal,False,0.010357286,0
3857261,England,Phil Foden,105.5,47.4,16.279127740760558,22.871765913217338,Left Foot,Open Play,Normal,False,0.05725451,0
3857261,Wales,Joe Allen,94.1,47.0,26.829275055431527,15.023065577117249,Right Foot,Open Play,Normal,False,0.022615774,0
3857261,England,Marcus Rashford,108.4,35.0,12.631706139710497,30.1537987452834,Right Foot,Open Play,Overhead Kick,False,0.081256144,0
3857261,England,Harry Kane,101.5,35.7,18.99315666233499,21.299438328004577,Left Foot,Open Play,Normal,False,0.028181294,0
3857261,England,Harry Kane,101.2,27.6,22.52110121641479,15.57236921127752,Right Foot,Open Play,Normal,False,0.030065771,0
3857261,England,John Stones,112.8,55.4,17.0,10.826004277022625,Head,Open Play,Normal,True,0.006450981,0
3857261,Wales,Joe Allen,100.7,51.3,22.36470433517957,16.18394094809226,Left Foot,Open Play,Normal,False,0.04109325,0
3857261,England,Marcus Rashford,96.1,29.3,26.185874054535592,14.586098238714603,Right Foot,Free Kick,Normal,False,0.05780817,1
3857261,England,Phil Foden,114.5,34.1,8.06597793203031,37.92786027292526,Left Foot,Open Play,Normal,False,0.44030064,1
3857261,Wales,Kieffer Roberto Francisco Moore,90.1,22.3,34.74622281630048,10.388185821449158,Right Foot,Open Play,Normal,False,0.00753591,0
3857261,England,Marcus Rashford,109.9,50.3,14.42567156149064,20.792474176145195,Left Foot,Open Play,Normal,False,0.096602984,1
3857261,England,Marcus Rashford,110.3,52.4,15.743252522906442,16.848821248762267,Right Foot,Open Play,Normal,False,0.13184288,0
